id_aluno,nome,sobrenome,data_nascimento,idade,trabalha,tipo_escola,semestre_atual,turno,id_curso
394,Eduardo,Oliveira,2001-06-22,24,0,Publica,8,Tarde,3
395,Larissa,Oliveira,2003-01-19,22,0,Particular,4,Noite,5
396,Camila,Lima,1989-03-27,36,0,Particular,2,Tarde,2
397,Vanessa,Pereira,2001-06-21,24,0,Publica,6,Manha,6
398,Larissa,Santos,1991-05-19,34,1,Particular,2,Tarde,1
399,André,Costa,1996-02-28,29,1,Particular,7,Manha,2
400,Carlos,Santos,1993-10-15,32,0,Particular,3,Manha,4
401,Mariana,Santos,2000-01-01,25,1,Particular,4,Manha,5
402,André,Souza,1984-10-14,41,1,Particular,7,Tarde,4
403,Rafael,Lima,1986-12-12,39,0,Particular,4,Manha,6
404,Carlos,Costa,2002-06-10,23,0,Publica,7,Noite,5
405,Mariana,Souza,2006-01-10,19,1,Particular,6,Tarde,6
406,Bruno,Almeida,1991-04-06,34,1,Publica,4,Manha,6
407,Carlos,Silva,1998-09-06,27,0,Particular,1,Tarde,6
408,Vanessa,Nascimento,1981-10-02,44,0,Publica,1,Noite,1
409,Patrícia,Oliveira,1983-09-09,42,1,Publica,4,Noite,6
410,Pedro,Oliveira,2001-02-22,24,1,Publica,7,Manha,5
411,Pedro,Souza,2005-02-16,20,0,Publica,5,Noite,2
412,Larissa,Rodrigues,1985-01-18,40,1,Publica,8,Tarde,2
413,Rafael,Souza,1983-10-22,42,1,Publica,2,Noite,1
414,Pedro,Costa,1994-05-09,31,1,Publica,2,Manha,1
415,Camila,Santos,1993-12-04,32,0,Publica,1,Manha,6
416,Bruno,Santos,1994-10-09,31,0,Particular,6,Manha,1
417,Larissa,Almeida,1988-07-23,37,1,Particular,3,Manha,2
418,Gabriel,Souza,1993-10-16,32,1,Publica,7,Tarde,5
419,Gabriel,Almeida,1995-02-14,30,1,Publica,2,Tarde,6
420,Ana,Lima,2004-12-19,21,0,Particular,2,Tarde,6
421,André,Santos,2001-11-21,24,1,Publica,1,Manha,6
422,Rodrigo,Almeida,1995-03-03,30,1,Particular,4,Tarde,3
423,Rodrigo,Costa,1997-11-13,28,1,Publica,2,Tarde,4
424,Julia,Almeida,1994-06-04,31,1,Publica,2,Tarde,4
425,Rodrigo,Lima,1980-02-26,45,1,Publica,8,Tarde,3
426,Carlos,Almeida,1990-09-25,35,1,Particular,8,Manha,1
427,Rafael,Santos,1991-11-26,34,1,Particular,2,Manha,2
428,Mariana,Oliveira,1983-05-20,42,0,Publica,2,Tarde,2
429,Beatriz,Santos,1983-07-02,42,0,Particular,8,Noite,5
430,André,Silva,1996-12-02,29,1,Particular,3,Noite,5
431,Gabriel,Souza,1992-11-20,33,1,Particular,7,Noite,6
432,Pedro,Oliveira,1990-05-15,35,0,Publica,7,Noite,6
433,Vanessa,Santos,2002-12-18,23,0,Publica,4,Noite,6
434,Camila,Pereira,2002-11-06,23,1,Publica,6,Noite,4
435,Vanessa,Rodrigues,1993-01-17,32,0,Publica,7,Manha,1
436,Carlos,Rodrigues,2004-03-10,21,1,Publica,1,Noite,3
437,Rodrigo,Silva,1991-08-04,34,0,Particular,4,Noite,6
438,Ana,Oliveira,1992-07-26,33,1,Publica,1,Noite,3
439,Eduardo,Almeida,2006-04-21,19,1,Publica,4,Tarde,4
440,Lucas,Pereira,1985-12-17,40,0,Particular,1,Tarde,3
441,Mariana,Pereira,1998-05-01,27,1,Particular,3,Manha,2
442,Renata,Silva,2004-11-20,21,1,Particular,6,Manha,6
443,Vanessa,Costa,1985-09-03,40,0,Particular,7,Manha,3
444,Carlos,Santos,1990-06-10,35,0,Particular,1,Manha,6
445,Patrícia,Costa,2000-10-20,25,0,Publica,6,Tarde,1
446,Fernanda,Lima,2003-05-01,22,1,Particular,8,Manha,3
447,Bruno,Lima,1982-02-06,43,0,Publica,4,Noite,6
448,Felipe,Souza,1986-09-27,39,1,Publica,3,Manha,4
449,Ana,Souza,1982-01-06,43,1,Publica,4,Tarde,4
450,Patrícia,Oliveira,1993-06-01,32,1,Publica,1,Noite,6
451,Eduardo,Silva,2002-02-12,23,0,Particular,5,Noite,1
452,Patrícia,Oliveira,1992-11-01,33,1,Publica,4,Manha,6
453,Vanessa,Rodrigues,2000-03-10,25,1,Publica,3,Manha,1
454,Eduardo,Nascimento,1992-09-18,33,0,Particular,4,Noite,6
455,Beatriz,Oliveira,2000-09-05,25,0,Publica,4,Noite,3
456,Lucas,Pereira,2001-10-28,24,0,Particular,2,Tarde,6
457,Pedro,Souza,1986-12-19,39,1,Particular,6,Manha,6
458,Lucas,Rodrigues,1999-02-07,26,1,Particular,8,Tarde,5
459,Renata,Pereira,1998-10-12,27,1,Particular,3,Manha,3
460,Carlos,Oliveira,1988-06-05,37,1,Particular,8,Tarde,3
461,Patrícia,Lima,1983-03-21,42,0,Particular,3,Noite,2
462,Julia,Souza,1980-09-21,45,0,Particular,4,Manha,5
463,Vanessa,Lima,1995-11-25,30,0,Particular,7,Manha,5
464,Mariana,Almeida,1996-09-03,29,1,Particular,1,Noite,2
465,Rodrigo,Pereira,1994-03-06,31,0,Particular,6,Manha,2
466,Beatriz,Souza,1988-06-08,37,0,Publica,6,Tarde,4
467,Ana,Silva,2000-06-04,25,1,Particular,3,Tarde,6
468,Camila,Nascimento,2000-02-17,25,1,Particular,4,Noite,4
469,Camila,Almeida,2005-08-20,20,0,Publica,8,Manha,2
470,Rodrigo,Rodrigues,1986-03-06,39,0,Particular,2,Noite,2
471,Camila,Souza,1995-11-16,30,1,Publica,3,Noite,4
472,Carlos,Silva,1984-10-19,41,0,Publica,1,Noite,2
473,Gabriel,Rodrigues,1985-09-13,40,0,Particular,2,Manha,4
474,Patrícia,Pereira,1987-07-20,38,0,Publica,5,Manha,6
475,Patrícia,Nascimento,1998-02-08,27,1,Particular,3,Manha,1
476,Rodrigo,Lima,2001-07-27,24,0,Publica,3,Tarde,5
477,Rodrigo,Lima,2004-02-03,21,1,Publica,1,Noite,6
478,Vanessa,Oliveira,1991-01-23,34,1,Publica,8,Tarde,3
479,Felipe,Pereira,1988-08-25,37,0,Publica,5,Noite,5
480,Fernanda,Costa,1980-12-24,45,0,Publica,1,Tarde,6
481,Bruno,Oliveira,1991-02-05,34,1,Particular,5,Noite,4
482,Renata,Rodrigues,2001-07-25,24,0,Particular,8,Manha,3
483,Fernanda,Rodrigues,1998-06-25,27,1,Publica,2,Noite,2
484,Mariana,Souza,1986-09-13,39,1,Publica,3,Tarde,6
485,Lucas,Pereira,1995-10-14,30,0,Publica,5,Manha,3
486,Eduardo,Silva,2003-07-13,22,1,Publica,3,Noite,4
487,Ana,Costa,2001-09-10,24,0,Publica,4,Noite,2
488,Bruno,Costa,2000-01-06,25,0,Particular,7,Tarde,6
489,Larissa,Nascimento,1986-09-01,39,0,Publica,5,Noite,5
490,Camila,Rodrigues,1987-10-07,38,1,Particular,1,Tarde,2
491,Vanessa,Souza,1997-02-17,28,1,Particular,2,Noite,3
492,Patrícia,Oliveira,1998-08-25,27,0,Particular,8,Noite,4
493,André,Souza,1988-02-13,37,0,Publica,6,Tarde,3
494,Pedro,Costa,1989-02-13,36,1,Publica,3,Tarde,3
495,Beatriz,Nascimento,1988-03-24,37,0,Particular,4,Manha,6
496,Pedro,Costa,1987-04-27,38,0,Particular,3,Manha,1
497,André,Nascimento,1980-09-02,45,1,Particular,6,Tarde,5
498,Patrícia,Pereira,2004-09-09,21,1,Publica,3,Manha,5
499,Patrícia,Lima,1981-09-12,44,1,Publica,8,Manha,6
500,Camila,Silva,1980-11-07,45,1,Publica,6,Tarde,5
501,Mariana,Lima,1988-04-09,37,1,Particular,6,Manha,4
502,Beatriz,Oliveira,2002-06-12,23,1,Particular,8,Manha,5
503,Eduardo,Costa,2006-02-24,19,1,Publica,7,Tarde,2
504,Gabriel,Almeida,2005-01-06,20,1,Particular,3,Noite,5
505,Patrícia,Rodrigues,1988-09-28,37,0,Particular,2,Noite,2
506,Carlos,Rodrigues,1995-11-04,30,1,Particular,5,Tarde,3
507,Camila,Silva,1993-02-12,32,0,Publica,5,Tarde,3
508,Patrícia,Souza,1992-10-10,33,1,Publica,3,Noite,3
509,Renata,Nascimento,1992-02-03,33,0,Particular,4,Tarde,3
510,Fernanda,Nascimento,2000-07-09,25,1,Particular,8,Tarde,2
511,Rafael,Pereira,2003-04-22,22,1,Publica,4,Manha,4
512,Lucas,Souza,1995-09-02,30,0,Particular,2,Manha,3
513,Lucas,Oliveira,1989-04-08,36,1,Particular,3,Manha,5
514,Rafael,Silva,2001-06-28,24,1,Particular,8,Noite,3
515,Mariana,Lima,1985-10-20,40,1,Particular,5,Tarde,4
516,Lucas,Almeida,1989-06-14,36,1,Publica,5,Manha,1
517,Bruno,Rodrigues,1995-09-01,30,1,Particular,5,Manha,4
518,Renata,Costa,2005-01-18,20,1,Publica,7,Noite,4
519,Beatriz,Pereira,2002-12-21,23,1,Particular,4,Tarde,1
520,Beatriz,Lima,2004-10-26,21,1,Particular,5,Tarde,2
521,Gabriel,Pereira,1989-02-21,36,1,Particular,5,Noite,5
522,Beatriz,Santos,1980-03-02,45,0,Publica,2,Tarde,3
523,André,Silva,1987-02-05,38,0,Particular,4,Tarde,4
524,Patrícia,Santos,1994-12-26,31,0,Particular,2,Manha,1
525,Larissa,Souza,1997-08-06,28,0,Particular,7,Manha,1
526,Felipe,Almeida,1987-12-02,38,0,Particular,2,Noite,6
527,André,Oliveira,2001-05-11,24,0,Publica,2,Tarde,4
528,Beatriz,Santos,1981-11-07,44,0,Publica,7,Tarde,1
529,Pedro,Nascimento,1983-07-26,42,0,Publica,1,Noite,6
530,Renata,Pereira,1991-02-08,34,0,Particular,2,Noite,5
531,Ana,Silva,1991-11-05,34,0,Publica,8,Manha,3
532,Patrícia,Costa,1980-12-13,45,1,Publica,5,Manha,4
533,Vanessa,Rodrigues,1997-12-16,28,0,Publica,6,Tarde,6
534,Fernanda,Nascimento,1997-03-03,28,0,Particular,5,Tarde,5
535,Patrícia,Silva,2004-11-17,21,1,Publica,1,Noite,3
536,Bruno,Souza,2001-09-27,24,1,Publica,8,Noite,2
537,Camila,Oliveira,2000-06-04,25,0,Publica,1,Manha,2
538,Carlos,Souza,1995-04-04,30,0,Particular,8,Noite,5
539,Ana,Santos,1987-10-23,38,0,Publica,4,Noite,4
540,André,Silva,1991-09-24,34,1,Particular,1,Noite,3
541,Lucas,Rodrigues,1982-04-17,43,0,Publica,4,Noite,4
542,Carlos,Lima,2001-04-19,24,0,Particular,2,Noite,5
543,Patrícia,Oliveira,1983-03-26,42,0,Particular,6,Noite,2
544,Camila,Santos,1997-06-28,28,1,Particular,7,Noite,3
545,Eduardo,Lima,1986-07-25,39,1,Particular,8,Tarde,4
546,Rafael,Rodrigues,1999-01-17,26,0,Particular,1,Tarde,2
547,Bruno,Silva,2004-12-27,21,1,Publica,2,Manha,4
548,Mariana,Pereira,1988-06-19,37,0,Publica,5,Tarde,1
549,Renata,Costa,2003-02-24,22,1,Particular,3,Tarde,6
550,Eduardo,Rodrigues,1981-12-26,44,1,Publica,1,Tarde,3
551,Larissa,Souza,2004-04-24,21,0,Particular,1,Tarde,5
552,Bruno,Lima,1998-03-11,27,0,Publica,1,Noite,6
553,Patrícia,Nascimento,1998-09-03,27,0,Particular,5,Tarde,2
554,Bruno,Souza,1995-10-24,30,0,Particular,5,Manha,4
555,Mariana,Pereira,1995-09-07,30,1,Particular,4,Noite,5
556,Carlos,Souza,1988-07-11,37,0,Publica,7,Tarde,3
557,Beatriz,Santos,1991-10-21,34,0,Particular,3,Tarde,5
558,Renata,Pereira,1994-01-27,31,0,Publica,6,Manha,6
559,Lucas,Silva,1987-10-05,38,1,Publica,6,Noite,1
560,Patrícia,Almeida,1980-06-07,45,0,Publica,5,Noite,4
561,Rafael,Oliveira,1998-11-17,27,0,Particular,3,Manha,3
562,Eduardo,Rodrigues,1981-08-21,44,0,Publica,7,Noite,3
563,Julia,Silva,1989-11-13,36,0,Particular,2,Tarde,4
564,Gabriel,Costa,1996-08-18,29,0,Publica,4,Noite,3
565,Patrícia,Oliveira,2003-03-01,22,1,Particular,6,Noite,3
566,Rodrigo,Rodrigues,2005-01-21,20,1,Particular,1,Noite,3
567,Gabriel,Santos,1992-11-05,33,0,Particular,4,Tarde,2
568,Felipe,Rodrigues,1999-06-15,26,0,Publica,3,Noite,5
569,Gabriel,Rodrigues,2002-12-17,23,0,Particular,3,Noite,5
570,Bruno,Souza,1997-09-24,28,0,Publica,6,Manha,6
571,Bruno,Oliveira,1993-05-15,32,1,Publica,4,Manha,2
572,Rafael,Nascimento,1999-05-20,26,0,Publica,4,Noite,1
573,Julia,Almeida,1984-09-28,41,1,Particular,3,Tarde,4
574,Mariana,Pereira,1986-04-02,39,1,Publica,5,Tarde,2
575,Carlos,Souza,1985-08-28,40,1,Particular,8,Manha,4
576,Ana,Nascimento,2003-07-24,22,1,Particular,1,Noite,1
577,Patrícia,Silva,1987-09-18,38,1,Publica,7,Noite,6
578,Carlos,Rodrigues,1994-07-10,31,1,Particular,3,Tarde,3
579,Rodrigo,Pereira,1994-11-15,31,0,Publica,3,Noite,6
580,Felipe,Oliveira,1990-08-01,35,0,Particular,4,Tarde,1
581,Camila,Pereira,2002-12-04,23,0,Publica,8,Noite,3
582,Rodrigo,Oliveira,2003-09-20,22,0,Particular,7,Manha,2
583,Renata,Pereira,1985-03-06,40,0,Particular,5,Tarde,6
584,Fernanda,Pereira,1983-03-07,42,0,Particular,1,Tarde,4
585,Vanessa,Silva,1999-08-08,26,0,Particular,8,Tarde,4
586,Eduardo,Nascimento,1980-04-18,45,1,Publica,1,Manha,2
587,Bruno,Silva,1984-01-22,41,1,Particular,2,Manha,1
588,Mariana,Pereira,2001-05-20,24,0,Particular,6,Manha,1
589,Camila,Santos,1992-02-25,33,1,Publica,5,Tarde,2
590,Pedro,Santos,1996-07-17,29,0,Publica,1,Manha,5
591,André,Nascimento,2005-12-10,20,1,Particular,5,Noite,5
592,Mariana,Nascimento,1998-08-17,27,1,Particular,3,Noite,2
593,Beatriz,Silva,1983-01-15,42,0,Publica,7,Tarde,1
594,Camila,Lima,2005-11-07,20,0,Publica,5,Tarde,1
595,Fernanda,Lima,1997-06-25,28,0,Publica,6,Tarde,4
596,Gabriel,Costa,1990-06-22,35,1,Particular,1,Noite,2
597,Mariana,Almeida,1997-06-15,28,1,Publica,5,Noite,6
598,Vanessa,Lima,1980-04-19,45,1,Particular,2,Manha,3
599,Bruno,Oliveira,2000-09-27,25,0,Particular,3,Noite,1
600,Camila,Silva,1988-07-03,37,1,Publica,6,Tarde,3
601,Rodrigo,Rodrigues,1985-02-12,40,0,Publica,2,Tarde,5
602,André,Lima,1984-04-11,41,1,Particular,6,Manha,1
603,Carlos,Silva,1994-07-23,31,0,Publica,5,Manha,6
604,Bruno,Almeida,1981-02-17,44,1,Publica,5,Noite,2
605,Beatriz,Costa,1989-05-18,36,1,Particular,2,Tarde,2
606,Pedro,Souza,1980-10-18,45,0,Publica,6,Noite,3
607,Mariana,Rodrigues,1998-04-06,27,0,Particular,6,Noite,4
608,Gabriel,Silva,1995-11-02,30,0,Particular,1,Manha,4
609,Mariana,Nascimento,1998-11-27,27,1,Particular,5,Tarde,2
610,André,Nascimento,1984-02-27,41,1,Publica,8,Tarde,6
611,Patrícia,Costa,1987-03-28,38,1,Particular,7,Manha,6
612,Camila,Almeida,1995-01-03,30,1,Publica,6,Tarde,4
613,Pedro,Santos,1999-10-05,26,0,Particular,2,Tarde,5
614,Pedro,Lima,1994-07-19,31,1,Publica,4,Noite,2
615,Larissa,Souza,1990-04-27,35,1,Particular,6,Noite,6
616,Gabriel,Souza,2003-12-19,22,1,Publica,8,Tarde,5
617,André,Pereira,1989-07-03,36,0,Particular,6,Tarde,6
618,Lucas,Costa,2006-03-19,19,0,Publica,3,Tarde,5
619,Larissa,Nascimento,1998-08-07,27,0,Particular,5,Noite,6
620,Larissa,Santos,1982-10-01,43,1,Publica,5,Manha,3
621,Rafael,Lima,2006-06-04,19,1,Publica,4,Tarde,6
622,Camila,Oliveira,1992-07-14,33,0,Publica,8,Manha,2
623,Camila,Oliveira,1984-05-28,41,0,Publica,1,Manha,6
624,Gabriel,Almeida,2001-07-05,24,0,Publica,7,Tarde,6
625,Renata,Pereira,1994-09-14,31,1,Particular,6,Manha,2
626,Renata,Silva,1998-08-28,27,0,Particular,7,Noite,5
627,Ana,Silva,1998-08-23,27,1,Publica,8,Noite,1
628,Rodrigo,Rodrigues,1994-09-03,31,0,Publica,8,Noite,6
629,Rodrigo,Nascimento,1989-10-02,36,1,Publica,8,Tarde,5
630,Renata,Santos,1993-06-26,32,1,Particular,3,Manha,6
631,Renata,Rodrigues,1981-11-16,44,0,Publica,5,Noite,5
632,Pedro,Almeida,1982-03-17,43,0,Particular,5,Manha,5
633,Fernanda,Rodrigues,1980-12-04,45,0,Publica,8,Tarde,2
634,Beatriz,Almeida,1985-09-28,40,0,Particular,2,Manha,5
635,André,Oliveira,2004-07-08,21,1,Publica,4,Noite,6
636,Ana,Rodrigues,2004-02-02,21,0,Particular,7,Tarde,3
637,Vanessa,Costa,1992-11-23,33,1,Particular,5,Manha,5
638,Ana,Rodrigues,2005-08-13,20,1,Publica,2,Noite,6
639,Larissa,Nascimento,2000-05-11,25,1,Particular,2,Tarde,6
640,Patrícia,Costa,2003-11-19,22,0,Particular,3,Tarde,5
641,Rafael,Souza,1980-07-04,45,0,Particular,6,Manha,6
642,Fernanda,Costa,1981-01-20,44,0,Publica,4,Noite,6
643,Lucas,Souza,1999-03-13,26,0,Publica,3,Tarde,3
644,Julia,Almeida,1988-07-23,37,1,Particular,3,Manha,3
645,Felipe,Oliveira,1990-01-09,35,1,Publica,8,Manha,4
646,Eduardo,Oliveira,1985-11-16,40,0,Publica,7,Manha,5
647,André,Rodrigues,1983-01-03,42,0,Particular,8,Manha,4
648,Rafael,Silva,2001-07-09,24,0,Particular,7,Noite,1
649,Patrícia,Oliveira,1992-12-25,33,0,Publica,1,Tarde,6
650,Julia,Nascimento,1997-06-11,28,1,Particular,1,Noite,6
651,Bruno,Lima,1990-02-27,35,1,Particular,4,Manha,5
652,Felipe,Costa,1989-12-13,36,0,Particular,8,Manha,6
653,Beatriz,Pereira,1981-04-01,44,0,Particular,7,Manha,5
654,Patrícia,Lima,2006-08-01,19,0,Particular,1,Tarde,6
655,Felipe,Souza,1986-11-22,39,1,Publica,4,Manha,1
656,André,Silva,1995-10-02,30,0,Publica,1,Manha,6
657,Pedro,Souza,1994-10-06,31,0,Publica,2,Tarde,5
658,Lucas,Costa,1993-06-26,32,1,Particular,2,Noite,5
659,Bruno,Costa,2004-01-19,21,0,Particular,2,Manha,3
660,Felipe,Pereira,2002-06-18,23,0,Particular,4,Noite,1
661,Lucas,Nascimento,1992-03-01,33,1,Publica,1,Manha,2
662,Eduardo,Rodrigues,1993-12-26,32,1,Publica,4,Manha,6
663,Vanessa,Almeida,1993-04-06,32,0,Publica,8,Noite,1
664,Camila,Oliveira,1980-09-08,45,0,Publica,2,Noite,3
665,André,Costa,1988-01-07,37,0,Publica,8,Tarde,2
666,Rafael,Silva,2000-06-10,25,0,Particular,5,Tarde,5
667,Ana,Souza,2003-01-18,22,0,Publica,1,Tarde,5
668,Lucas,Costa,2003-08-19,22,1,Particular,4,Noite,6
669,Beatriz,Souza,1990-04-04,35,0,Particular,4,Tarde,2
670,André,Nascimento,1995-01-14,30,0,Publica,8,Manha,4
671,Mariana,Almeida,2003-04-21,22,1,Particular,4,Tarde,2
672,Eduardo,Silva,1988-03-04,37,1,Particular,7,Manha,3
673,Pedro,Nascimento,1985-11-20,40,0,Publica,2,Tarde,5
674,Beatriz,Nascimento,1995-08-09,30,0,Particular,4,Manha,3
675,Renata,Costa,1998-03-19,27,0,Particular,1,Manha,4
676,Felipe,Lima,1992-08-26,33,0,Particular,8,Manha,1
677,Felipe,Costa,1984-06-10,41,0,Publica,1,Tarde,6
678,Mariana,Almeida,1998-12-19,27,0,Particular,8,Manha,6
679,Mariana,Santos,2000-08-23,25,0,Publica,7,Noite,3
680,Pedro,Oliveira,2004-05-23,21,0,Publica,6,Noite,1
681,Ana,Souza,1992-06-15,33,0,Particular,6,Manha,6
682,Rodrigo,Costa,1984-06-08,41,0,Particular,4,Noite,2
683,Camila,Rodrigues,1996-11-14,29,1,Publica,2,Tarde,3
684,Patrícia,Lima,1996-02-16,29,1,Particular,6,Noite,6
685,Carlos,Almeida,1982-02-13,43,0,Particular,2,Manha,2
686,Julia,Pereira,1995-03-28,30,0,Publica,5,Tarde,6
687,André,Santos,1993-08-24,32,0,Particular,4,Manha,1
688,Rodrigo,Santos,1993-10-11,32,1,Particular,8,Tarde,3
689,Pedro,Pereira,2005-05-08,20,1,Particular,5,Manha,2
690,Fernanda,Almeida,1985-10-06,40,1,Publica,3,Noite,6
691,Gabriel,Costa,1983-01-11,42,0,Particular,5,Tarde,2
692,Rodrigo,Silva,2001-06-12,24,0,Particular,8,Noite,2
693,Julia,Silva,1992-08-25,33,0,Particular,6,Manha,1
694,Fernanda,Almeida,1989-10-22,36,0,Particular,6,Noite,1
695,Ana,Pereira,2001-09-04,24,1,Publica,7,Noite,2
696,Camila,Souza,1990-01-20,35,0,Publica,5,Manha,1
697,Rodrigo,Almeida,2001-11-03,24,1,Publica,8,Tarde,5
698,Bruno,Oliveira,1984-12-28,41,1,Particular,7,Tarde,1
699,Camila,Santos,1989-08-28,36,0,Publica,8,Noite,4
700,Fernanda,Pereira,2005-12-14,20,1,Publica,2,Manha,2
701,Patrícia,Lima,1990-02-19,35,1,Publica,1,Tarde,6
702,Larissa,Pereira,1997-08-23,28,0,Publica,3,Tarde,3
703,Ana,Rodrigues,2006-10-10,19,1,Particular,4,Manha,1
704,Pedro,Rodrigues,2000-11-16,25,0,Particular,7,Manha,4
705,Rafael,Souza,2004-05-16,21,0,Particular,8,Noite,4
706,Patrícia,Souza,1991-09-24,34,0,Particular,3,Noite,1
707,Bruno,Almeida,2002-03-12,23,0,Publica,5,Tarde,4
708,Ana,Rodrigues,1989-09-21,36,0,Publica,3,Manha,5
709,Rodrigo,Santos,1990-11-26,35,1,Particular,6,Manha,5
710,Mariana,Silva,1984-09-10,41,1,Particular,7,Tarde,2
711,Carlos,Pereira,1996-04-27,29,0,Publica,7,Tarde,1
712,Gabriel,Silva,1995-06-10,30,1,Publica,8,Noite,5
713,Mariana,Rodrigues,1980-12-27,45,0,Publica,3,Noite,2
714,Pedro,Pereira,1986-03-03,39,1,Publica,2,Manha,4
715,Ana,Costa,1983-01-26,42,0,Particular,2,Tarde,1
716,Pedro,Silva,2004-02-26,21,0,Publica,4,Manha,6
717,Ana,Souza,1984-12-09,41,1,Particular,3,Noite,6
718,Rodrigo,Nascimento,1982-02-27,43,0,Publica,4,Tarde,2
719,Lucas,Costa,1996-12-16,29,1,Publica,8,Noite,1
720,Bruno,Oliveira,1993-04-17,32,0,Particular,2,Tarde,1
721,Julia,Lima,1984-08-25,41,1,Particular,1,Manha,3
722,Julia,Oliveira,1989-08-20,36,1,Particular,4,Noite,4
723,Larissa,Costa,1982-08-22,43,1,Publica,1,Noite,4
724,Felipe,Almeida,1996-11-22,29,0,Publica,3,Tarde,4
725,Gabriel,Souza,1991-04-11,34,0,Particular,2,Manha,4
726,Fernanda,Nascimento,1998-05-25,27,1,Particular,8,Noite,5
727,Patrícia,Lima,1988-03-25,37,1,Publica,2,Tarde,4
728,Beatriz,Pereira,1980-02-24,45,0,Publica,8,Noite,1
729,Felipe,Nascimento,2001-06-05,24,1,Publica,2,Noite,5
730,Patrícia,Costa,1989-11-16,36,1,Particular,6,Noite,5
731,Rafael,Oliveira,1983-07-15,42,1,Particular,8,Tarde,1
732,Gabriel,Lima,2001-05-23,24,0,Particular,7,Manha,3
733,Patrícia,Souza,1998-11-16,27,1,Particular,3,Noite,1
734,Fernanda,Almeida,1998-07-20,27,1,Particular,6,Manha,1
735,Gabriel,Santos,1991-12-19,34,0,Particular,7,Manha,4
736,Camila,Oliveira,1991-01-22,34,0,Publica,4,Noite,3
737,Lucas,Rodrigues,1983-06-06,42,0,Particular,1,Tarde,6
738,Renata,Lima,1993-05-01,32,1,Publica,6,Tarde,5
739,Camila,Nascimento,1983-08-04,42,0,Particular,8,Noite,6
740,Mariana,Nascimento,1989-06-14,36,0,Particular,2,Noite,2
741,Fernanda,Silva,1989-10-13,36,0,Publica,2,Noite,3
742,Julia,Nascimento,2005-09-16,20,1,Publica,6,Manha,6
743,Vanessa,Rodrigues,1993-11-18,32,1,Publica,7,Tarde,3
744,Vanessa,Pereira,1980-11-23,45,0,Particular,4,Noite,6
745,Fernanda,Lima,2005-10-28,20,1,Publica,4,Tarde,4
746,Carlos,Pereira,2003-11-25,22,1,Particular,7,Tarde,1
747,Felipe,Rodrigues,2006-05-21,19,0,Particular,4,Tarde,2
748,Gabriel,Costa,1980-04-26,45,1,Particular,8,Noite,4
749,Ana,Costa,1985-05-05,40,0,Particular,5,Noite,5
750,Rafael,Almeida,2005-01-02,20,0,Particular,5,Manha,4
751,Julia,Oliveira,2006-12-27,19,0,Publica,2,Noite,6
752,Rodrigo,Nascimento,2004-09-09,21,1,Publica,4,Noite,1
753,Camila,Nascimento,2003-07-26,22,0,Particular,4,Manha,1
754,Carlos,Rodrigues,1994-07-09,31,0,Particular,6,Noite,1
755,Vanessa,Oliveira,1995-11-08,30,1,Publica,6,Tarde,6
756,Fernanda,Silva,2000-10-02,25,0,Publica,5,Noite,4
757,Camila,Souza,1997-04-28,28,1,Particular,1,Tarde,3
758,Julia,Costa,1989-04-28,36,0,Particular,6,Noite,4
759,Pedro,Souza,2006-08-16,19,1,Particular,7,Manha,2
760,Vanessa,Souza,1991-07-20,34,1,Particular,1,Manha,6
761,André,Pereira,1980-07-07,45,1,Particular,2,Manha,2
762,Rodrigo,Pereira,1999-11-14,26,1,Particular,8,Noite,2
763,Mariana,Nascimento,2006-06-26,19,1,Publica,2,Tarde,3
764,Felipe,Oliveira,2006-10-08,19,0,Publica,4,Manha,4
765,Pedro,Pereira,1981-07-20,44,1,Particular,3,Manha,3
766,Eduardo,Souza,1980-12-17,45,1,Particular,8,Manha,2
767,Carlos,Rodrigues,1989-12-16,36,1,Publica,7,Manha,5
768,Pedro,Costa,1993-03-14,32,0,Publica,5,Tarde,2
769,Beatriz,Santos,1998-11-21,27,1,Publica,1,Tarde,2
770,Larissa,Costa,2002-07-23,23,1,Particular,2,Manha,5
771,Rafael,Santos,1987-08-12,38,0,Publica,5,Noite,5
772,Fernanda,Oliveira,2001-06-05,24,0,Publica,5,Manha,5
773,Camila,Almeida,1984-02-11,41,1,Publica,5,Manha,3
774,Gabriel,Almeida,2006-05-24,19,1,Particular,5,Tarde,5
775,Vanessa,Santos,1993-03-11,32,1,Publica,8,Manha,2
776,Rafael,Costa,1985-01-16,40,1,Publica,8,Tarde,1
777,Ana,Almeida,1991-12-18,34,1,Particular,8,Manha,6
778,Lucas,Santos,1982-04-28,43,1,Publica,3,Noite,5
779,Renata,Nascimento,1986-10-01,39,0,Particular,2,Manha,4
780,Bruno,Silva,1989-11-22,36,0,Particular,6,Noite,1
781,Mariana,Silva,1982-08-27,43,1,Particular,5,Noite,6
782,Bruno,Silva,2000-10-15,25,1,Publica,4,Manha,6
783,Camila,Silva,2003-02-18,22,1,Publica,7,Tarde,2
784,Felipe,Souza,1980-04-06,45,1,Particular,5,Noite,6
785,Lucas,Rodrigues,1995-07-24,30,1,Publica,6,Noite,1
786,Vanessa,Costa,1995-08-13,30,1,Particular,7,Manha,4
787,Renata,Pereira,1993-11-14,32,0,Publica,6,Tarde,6
